posicao_ranking,Artista,Musica,Observacao,prob_aparecer,prob_posicao_exata,posicao_prevista,forca_musica,dropout_score,streak_anos
412,Queen,The Show Must Go On,,0.4110643803172085,0.14084339823234124,306.6938094896763,0.5,0.0,1
413,Oasis,Live Forever,,0.3962414354813461,0.13576459787293682,291.9461980302082,0.45999999999999996,0.0,1
414,Green Day,Wake Me Up When September Ends,,0.39518210872268933,0.13540163969005428,290.90887631508826,0.44000000000000006,0.0,1
415,David Bowie,Modern Love,,0.3913453740437026,0.1340870554638867,287.77593172492436,0.5,0.0,1
416,George Thorogood & The Destroyers,Bad to the Bone,,0.3973509282011501,0.13614474446907499,294.06393707655826,0.6100000000000001,0.06399999999999999,0
417,The Beatles,Yellow Submarine,,0.3993552986833037,0.13683150392462615,296.42732588822474,0.52,0.0,1
418,Janis Joplin,Me and Bobby McGee,,0.3941025791693014,0.13503175940348197,294.1721680027193,0.53,0.096,0
419,Tom Petty and the Heartbreakers,American Girl,,0.42880703074671334,0.14692258022863,329.2388154806065,0.44000000000000006,0.0,1
420,Eric Clapton,Bad Love,,0.38734210265082364,0.13271541059749303,288.9765620587602,0.53,0.096,0
421,Temple of the Dog,Hunger Strike,,0.3784753723312146,0.1296773939528502,281.0644677739067,0.47000000000000003,0.12,0
422,Hoodoo Gurus,Another World,,0.41625713095490297,0.14262259555764017,319.0266881090713,0.48,0.0,1
423,Status Quo,Down Down,,0.3882701786718669,0.13303339820936252,291.40446329855115,0.47000000000000003,0.12,0
424,Mick Jagger,Just Another Night,,0.37214595589422295,0.12750873969210977,275.7762301616205,0.44000000000000006,0.0,1
425,Tom Petty,Free Fallin',,0.3919288775997903,0.1342869818687399,295.8936493161078,0.6000000000000001,0.0,1
426,The Cure,Just Like Heaven,,0.38976493214995833,0.133545547083005,294.38553803613087,0.48,0.0,1
427,The Beatles,From Me to You,,0.39867434450267836,0.13659818791518308,304.115926879358,0.4,0.0,1
428,Midnight Oil,My Country,,0.4063475007014485,0.1392272490694684,314.3289322671924,0.45999999999999996,0.0,1
429,David Lee Roth,Just a Gigolo,,0.3848144570876698,0.1318493608795224,293.4952903455814,0.56,0.0,1
430,Creedence Clearwater Revival,Hey Tonight,,0.3158635261776426,0.10822463471580651,224.5755168629262,0.76,0.0,1
431,Foghat,Slow Ride,,0.3991679647003087,0.136767317495364,309.7341363159956,0.49,0.11200000000000002,0
432,The Beach Boys,Surfin' U.S.A.,,0.34631586276765036,0.11865854914580903,257.64711585478074,0.69,0.03200000000000001,0
433,Yes,Wonderous Stories,,0.36568356289641935,0.12529452353983409,278.17364031082377,0.48,0.0,1
434,Toto,Africa,,0.38084984035397734,0.13049096029752316,294.2201643020633,0.56,0.0,2
435,AC/DC,Black Ice,,0.3568811721349051,0.12227855162209231,271.9526174541097,0.52,0.0,1
436,The Beatles,Love Me Do,,0.3120703410010306,0.10692497189903238,228.90692716200607,0.45,0.128,0
437,Joe Cocker,Unchain My Heart,,0.32395339773115905,0.11099647546732373,241.3311638572564,0.47,0.288,0
438,Shocking Blue,Venus,,0.3654798403898533,0.1252247218944105,284.31987047492737,0.6100000000000001,0.06399999999999999,0
439,Creedence Clearwater Revival,Fortunate Son,,0.29762905254688093,0.10197693884599492,216.87923034109681,0.5,0.0,1
440,Lenny Kravitz,American Woman,,0.3895928409817159,0.1334865833145502,309.772285483572,0.48,0.0,1
441,Mötley Crüe,Home Sweet Home,,0.355811844334198,0.12191216677220655,276.47999947754573,0.6000000000000001,0.0,1
442,Pink Floyd,Take It Back,,0.33935644293123146,0.11627403619255725,260.4961970280155,0.44,0.24,0
443,Dio,The Last in Line,,0.37736804558028103,0.12929798948478435,298.9464059981616,0.5,0.0,1
444,The Blues Brothers,Sweet Home Chicago,,0.3641105774958942,0.12475556998465409,285.7507582390541,0.52,0.176,0
445,Black Sabbath,Black Sabbath,,0.32185366402113463,0.11027704161398273,244.37289366851294,0.43,0.336,0
446,Ramones,I Believe in Miracles,,0.3677367208443151,0.12599799909338663,294.850645933765,0.43000000000000005,0.13599999999999998,0
447,The Rolling Stones,It's Only Rock 'n Roll (But I Like It),,0.3388592540686387,0.11610368387714427,267.60246932549416,0.53,0.096,0
448,Joe Cocker,You Can Leave Your Hat On,,0.34298959527239686,0.11751886679945793,272.60028794312126,0.45999999999999996,0.22400000000000003,0
449,The Who,You Better You Bet,,0.33478776661431453,0.11470866607364387,265.1699551304714,0.4,0.44800000000000006,0
450,The Police,Don't Stand So Close to Me,,0.36051796550559806,0.12352462975856811,291.6140523272229,0.48,0.0,1
451,Ramones,Do You Wanna Dance?,,0.37380186461133713,0.12807610534588143,304.97744140049343,0.44000000000000006,0.0,1
452,Jerry Lee Lewis,Great Balls of Fire,,0.31911474647986016,0.10933860356762712,251.3487473287587,0.51,0.10400000000000001,0
453,The Strokes,Last Nite,,0.40143054621947305,0.13754254805581997,334.02440390217174,0.44000000000000006,0.0,1
454,Philip Bailey,Easy Lover,,0.36523207017710335,0.12513982813952584,298.9562309208534,0.56,0.0,2
455,INXS,Disappear,,0.3424125557961014,0.117321155188705,279.2692073733145,0.4,0.0,1
456,Billy Idol,Sweet Sixteen,,0.3490749493687749,0.11960389773723851,286.99482510490407,0.52,0.0,1
457,The Mission,Like a Child Again,,0.3736483586288333,0.1280235094381354,311.8744856254864,0.45999999999999996,0.0,1
458,Greta Van Fleet,Talk on the Street,,0.32481042395174264,0.11129011921526431,263.04159021683773,0.42000000000000004,0.0,1
459,Midnight Oil,Truganini,,0.34205833879571634,0.11719978946490427,280.9273876522701,0.48,0.0,1
460,The Cult,Painted on My Heart,,0.3236845965952288,0.11090437586627362,262.8694729682759,0.43,0.336,0
461,Muse,Panic Station,,0.40789126883062843,0.1397561918818539,347.4813734571105,0.31,0.18400000000000002,0
462,Fastway,Say What You Will,,0.4074578585788884,0.13960769209542945,352.1520098404968,0.4,0.0,1
463,The Police,Every Little Thing She Does Is Magic,,0.3627955253794112,0.12430499236760253,309.63354795595336,0.5,0.192,0
464,Pearl Jam,Daughter,,0.39971531814718564,0.13695485775227664,348.2200205838422,0.54,0.0,1
465,Nirvana,The Man Who Sold the World,,0.3264799325592776,0.11186214461304242,276.254303865899,0.52,0.0,1
466,Genesis,Follow You Follow Me,,0.31946132968303126,0.10945735371588174,270.1173205447705,0.44,0.24,0
467,Queen,You're My Best Friend,,0.3624745898127936,0.12419502989461678,314.048314335223,0.44000000000000006,0.0,1
468,Bad Religion,New America,,0.34491909446474095,0.11817997303037629,298.80814361263526,0.38,0.0,1
469,Van Halen,Feel Your Love Tonight,,0.30879920144620915,0.10580417809384363,262.8385757795941,0.45999999999999996,0.0,1
470,Aerosmith,Love in an Elevator,,0.31971413806676807,0.10954397370431188,274.0145316757814,0.45999999999999996,0.22400000000000003,0
471,The Mission,Butterfly on a Wheel,,0.349957629042145,0.11990633115326964,304.923137417586,0.44000000000000006,0.0,1
472,Joan Jett,Bad Reputation,,0.33340633169705725,0.11423534365141604,290.4153285256829,0.31,0.18400000000000002,0
473,Radiohead,Fake Plastic Trees,,0.32341607333112055,0.11081237147272274,282.52651707525655,0.48,0.0,1
474,U2,I Will Follow,,0.3286981520387449,0.11262217536363253,288.2438583181658,0.47000000000000003,0.12,0
475,Elton John,Crocodile Rock,,0.2941630593951037,0.10078938215871973,253.7170951344076,0.44000000000000006,0.0,1
476,Extreme,More Than Words,,0.3286509875434031,0.11260601534559661,289.37885665988097,0.52,0.0,1
477,Toy Dolls,James Bond Lives Down Our Street,,0.3434329314135322,0.11767076750325652,305.40409386583264,0.38,0.0,1
478,Fine Young Cannibals,Suspicious Minds,,0.3470016975348719,0.11889353739550079,310.05959889258685,0.4,0.0,1
479,Red Hot Chili Peppers,Under the Bridge,,0.30125073472431224,0.10321783941926596,266.3284874289521,0.5800000000000001,0.0,1
480,Soundgarden,Black Hole Sun,,0.3264406881392362,0.11184869825829863,291.53952330655306,0.6200000000000001,0.0,2
481,Blue Öyster Cult,Godzilla,,0.32782510734645953,0.11232304319077122,292.9294774140838,0.47000000000000003,0.12,0
482,Sex Pistols,God Save the Queen,,0.3467151934339893,0.11879537220992897,313.02752255258434,0.5800000000000001,0.12799999999999997,0
483,Blondie,Heart of Glass,,0.3202121583154738,0.10971461087837717,286.5340631126975,0.33,0.17600000000000002,0
484,The Pretenders,Back on the Chain Gang,,0.3142445683789098,0.10766992959201954,280.97999206682846,0.45999999999999996,0.0,1
485,The Beatles,Can't Buy Me Love,,0.3119208968447673,0.10687376769885858,278.88265496808816,0.45999999999999996,0.22400000000000003,0
486,The Smashing Pumpkins,1979,,0.3345740844562543,0.11463545194290456,302.63089041021556,0.4,0.0,1
487,Kiss,Lick It Up,,0.286566083241707,0.09818642264929017,256.06534224552587,0.48,0.20800000000000002,0
488,The Jimi Hendrix Experience,Hey Joe,,0.27549739920448807,0.09439394840825041,245.73789399814143,0.52,0.0,1
489,The Rolling Stones,Wild Horses,,0.30424421466046986,0.10424349843263857,275.0957061158047,0.5,0.0,1
490,Queen,Bicycle Race,,0.30104639267656963,0.10314782549983169,272.20687099185824,0.44,0.24,0
491,The Doors,"Hello, I Love You",,0.32951584004202966,0.11290234061898154,301.1305336234098,0.43000000000000005,0.13599999999999998,0
492,Creedence Clearwater Revival,Molina,,0.3392963645951633,0.11625345149240529,313.46242063129864,0.48,0.0,1
493,Mr. Big,To Be with You,,0.3186493433622679,0.10917914203369651,292.8166938367802,0.6200000000000001,0.0,2
494,Duran Duran,Ordinary World,,0.35460336617617605,0.12149810469673791,329.62104483864545,0.5,0.0,1
495,Pink Floyd,Learning to Fly,,0.27253816192772595,0.09338002199138751,248.64347371662552,0.51,0.10400000000000001,0
496,The Kinks,All Day and All of the Night,,0.32535549893847604,0.11147687880110763,301.6191189697037,0.5,0.0,1
497,The Jimi Hendrix Experience,Fire,,0.26469769960369793,0.09069363657269323,243.2935785877689,0.45999999999999996,0.22400000000000003,0
498,Bauhaus,Ziggy Stardust,,0.3029784578487005,0.10380981091496126,282.3605072157397,0.49,0.11200000000000002,0
499,Dishwalla,Charlie Brown’s Parents,,0.32357973558864334,0.11086844723509871,303.27358372812995,0.31,0.18400000000000002,0
500,Goo Goo Dolls,Iris,,0.3193836156106671,0.10943072646582958,299.6655221840918,0.47000000000000003,0.12,0
